 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 30}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['i', 'c', 'o'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0158, TrLoss:  4.57412, VaAcc: 0.0175, VaLoss:  4.55105
  1,  0 | TrAcc: 0.2753, TrLoss:  2.69151, VaAcc: 0.2216, VaLoss:  2.90306
  2,  0 | TrAcc: 0.3167, TrLoss:  2.42913, VaAcc: 0.2829, VaLoss:  2.72953
  3,  0 | TrAcc: 0.3411, TrLoss:  2.28511, VaAcc: 0.2980, VaLoss:  2.63493
  4,  0 | TrAcc: 0.3625, TrLoss:  2.19824, VaAcc: 0.3055, VaLoss:  2.61487
  5,  0 | TrAcc: 0.3744, TrLoss:  2.15923, VaAcc: 0.3021, VaLoss:  2.61149
  6,  0 | TrAcc: 0.3845, TrLoss:  2.11735, VaAcc: 0.3217, VaLoss:  2.57519
  7,  0 | TrAcc: 0.3762, TrLoss:  2.11063, VaAcc: 0.3167, VaLoss:  2.59488
  8,  0 | TrAcc: 0.3890, TrLoss:  2.06382, VaAcc: 0.3387, VaLoss:  2.54881
  9,  0 | TrAcc: 0.3948, TrLoss:  2.03858, VaAcc: 0.3275, VaLoss:  2.54319
 10,  0 | TrAcc: 0.4010, TrLoss:  2.02157, VaAcc: 0.3277, VaLoss:  2.57020
 11,  0 | TrAcc: 0.4074, TrLoss:  2.00351, VaAcc: 0.3355, VaLoss:  2.54158
 12,  0 | TrAcc: 0.4034, TrLoss:  2.01247, VaAcc: 0.3435, VaLoss:  2.55853
 13,  0 | TrAcc: 0.4043, TrLoss:  2.00228, VaAcc: 0.3374, VaLoss:  2.56646
 14,  0 | TrAcc: 0.4173, TrLoss:  1.96135, VaAcc: 0.3415, VaLoss:  2.53740
 15,  0 | TrAcc: 0.4088, TrLoss:  1.97525, VaAcc: 0.3463, VaLoss:  2.51800
 16,  0 | TrAcc: 0.4197, TrLoss:  1.94329, VaAcc: 0.3566, VaLoss:  2.53038
 17,  0 | TrAcc: 0.4206, TrLoss:  1.93935, VaAcc: 0.3441, VaLoss:  2.54134
 18,  0 | TrAcc: 0.4239, TrLoss:  1.93629, VaAcc: 0.3527, VaLoss:  2.53182
 19,  0 | TrAcc: 0.4174, TrLoss:  1.93280, VaAcc: 0.3473, VaLoss:  2.55739
 20,  0 | TrAcc: 0.4203, TrLoss:  1.93231, VaAcc: 0.3527, VaLoss:  2.54770
 21,  0 | TrAcc: 0.4205, TrLoss:  1.93743, VaAcc: 0.3495, VaLoss:  2.56094
 22,  0 | TrAcc: 0.4169, TrLoss:  1.93522, VaAcc: 0.3525, VaLoss:  2.53988
 23,  0 | TrAcc: 0.4176, TrLoss:  1.92865, VaAcc: 0.3409, VaLoss:  2.55436
 24,  0 | TrAcc: 0.4203, TrLoss:  1.92249, VaAcc: 0.3555, VaLoss:  2.55755
 25,  0 | TrAcc: 0.4319, TrLoss:  1.88320, VaAcc: 0.3583, VaLoss:  2.53954
 26,  0 | TrAcc: 0.4326, TrLoss:  1.88856, VaAcc: 0.3504, VaLoss:  2.56156
 27,  0 | TrAcc: 0.4279, TrLoss:  1.90806, VaAcc: 0.3562, VaLoss:  2.54731
 28,  0 | TrAcc: 0.4216, TrLoss:  1.92255, VaAcc: 0.3480, VaLoss:  2.56390
 29,  0 | TrAcc: 0.4284, TrLoss:  1.89612, VaAcc: 0.3562, VaLoss:  2.55269
 30,  0 | TrAcc: 0.4222, TrLoss:  1.92367, VaAcc: 0.3594, VaLoss:  2.56102
 31,  0 | TrAcc: 0.4325, TrLoss:  1.88121, VaAcc: 0.3609, VaLoss:  2.54316
 32,  0 | TrAcc: 0.4290, TrLoss:  1.88015, VaAcc: 0.3482, VaLoss:  2.55977
 33,  0 | TrAcc: 0.4310, TrLoss:  1.88016, VaAcc: 0.3478, VaLoss:  2.55284
 34,  0 | TrAcc: 0.4336, TrLoss:  1.87280, VaAcc: 0.3555, VaLoss:  2.56098
 35,  0 | TrAcc: 0.4315, TrLoss:  1.88202, VaAcc: 0.3540, VaLoss:  2.57900
 36,  0 | TrAcc: 0.4373, TrLoss:  1.85875, VaAcc: 0.3566, VaLoss:  2.56979
 37,  0 | TrAcc: 0.4348, TrLoss:  1.88021, VaAcc: 0.3540, VaLoss:  2.57123
 38,  0 | TrAcc: 0.4347, TrLoss:  1.86477, VaAcc: 0.3545, VaLoss:  2.56596
 39,  0 | TrAcc: 0.4367, TrLoss:  1.85323, VaAcc: 0.3540, VaLoss:  2.55595
 40,  0 | TrAcc: 0.4350, TrLoss:  1.86259, VaAcc: 0.3678, VaLoss:  2.55950
 41,  0 | TrAcc: 0.4419, TrLoss:  1.84821, VaAcc: 0.3478, VaLoss:  2.56896
 42,  0 | TrAcc: 0.4352, TrLoss:  1.87412, VaAcc: 0.3596, VaLoss:  2.55818
 43,  0 | TrAcc: 0.4422, TrLoss:  1.83854, VaAcc: 0.3571, VaLoss:  2.55596
 44,  0 | TrAcc: 0.4472, TrLoss:  1.82940, VaAcc: 0.3665, VaLoss:  2.54845
 45,  0 | TrAcc: 0.4468, TrLoss:  1.82645, VaAcc: 0.3588, VaLoss:  2.55380
 46,  0 | TrAcc: 0.4447, TrLoss:  1.83155, VaAcc: 0.3512, VaLoss:  2.56030
 47,  0 | TrAcc: 0.4483, TrLoss:  1.82672, VaAcc: 0.3680, VaLoss:  2.55601
 48,  0 | TrAcc: 0.4412, TrLoss:  1.83678, VaAcc: 0.3506, VaLoss:  2.57289
 49,  0 | TrAcc: 0.4464, TrLoss:  1.82559, VaAcc: 0.3581, VaLoss:  2.56816
 50,  0 | TrAcc: 0.4423, TrLoss:  1.83365, VaAcc: 0.3512, VaLoss:  2.58043
 51,  0 | TrAcc: 0.4357, TrLoss:  1.85211, VaAcc: 0.3558, VaLoss:  2.56553
 52,  0 | TrAcc: 0.4366, TrLoss:  1.85255, VaAcc: 0.3458, VaLoss:  2.59211
 53,  0 | TrAcc: 0.4410, TrLoss:  1.83161, VaAcc: 0.3532, VaLoss:  2.57194
 54,  0 | TrAcc: 0.4364, TrLoss:  1.85028, VaAcc: 0.3484, VaLoss:  2.59153
 55,  0 | TrAcc: 0.4404, TrLoss:  1.84821, VaAcc: 0.3540, VaLoss:  2.57380
 56,  0 | TrAcc: 0.4457, TrLoss:  1.81918, VaAcc: 0.3639, VaLoss:  2.56540
 57,  0 | TrAcc: 0.4406, TrLoss:  1.84029, VaAcc: 0.3553, VaLoss:  2.57950
 58,  0 | TrAcc: 0.4458, TrLoss:  1.82484, VaAcc: 0.3512, VaLoss:  2.57617
 59,  0 | TrAcc: 0.4417, TrLoss:  1.82523, VaAcc: 0.3655, VaLoss:  2.57278
 60,  0 | TrAcc: 0.4402, TrLoss:  1.84917, VaAcc: 0.3568, VaLoss:  2.58259
 61,  0 | TrAcc: 0.4485, TrLoss:  1.80864, VaAcc: 0.3549, VaLoss:  2.58894
 62,  0 | TrAcc: 0.4472, TrLoss:  1.82867, VaAcc: 0.3514, VaLoss:  2.60418
 63,  0 | TrAcc: 0.4527, TrLoss:  1.79935, VaAcc: 0.3566, VaLoss:  2.59047
 64,  0 | TrAcc: 0.4454, TrLoss:  1.82090, VaAcc: 0.3549, VaLoss:  2.57729
 65,  0 | TrAcc: 0.4553, TrLoss:  1.80572, VaAcc: 0.3538, VaLoss:  2.57877
 66,  0 | TrAcc: 0.4450, TrLoss:  1.81830, VaAcc: 0.3713, VaLoss:  2.56949
 67,  0 | TrAcc: 0.4532, TrLoss:  1.78921, VaAcc: 0.3523, VaLoss:  2.58501
 68,  0 | TrAcc: 0.4511, TrLoss:  1.79744, VaAcc: 0.3536, VaLoss:  2.59326
 69,  0 | TrAcc: 0.4540, TrLoss:  1.80238, VaAcc: 0.3461, VaLoss:  2.59376
 70,  0 | TrAcc: 0.4492, TrLoss:  1.80322, VaAcc: 0.3502, VaLoss:  2.59649
 71,  0 | TrAcc: 0.4485, TrLoss:  1.81872, VaAcc: 0.3547, VaLoss:  2.58443
 72,  0 | TrAcc: 0.4460, TrLoss:  1.80599, VaAcc: 0.3489, VaLoss:  2.59461
 73,  0 | TrAcc: 0.4502, TrLoss:  1.80844, VaAcc: 0.3463, VaLoss:  2.59553
 74,  0 | TrAcc: 0.4517, TrLoss:  1.80113, VaAcc: 0.3624, VaLoss:  2.57561
 75,  0 | TrAcc: 0.4564, TrLoss:  1.79403, VaAcc: 0.3566, VaLoss:  2.59422
 76,  0 | TrAcc: 0.4505, TrLoss:  1.80590, VaAcc: 0.3530, VaLoss:  2.59560
 77,  0 | TrAcc: 0.4517, TrLoss:  1.81244, VaAcc: 0.3609, VaLoss:  2.59456
 78,  0 | TrAcc: 0.4573, TrLoss:  1.78648, VaAcc: 0.3633, VaLoss:  2.57621
 79,  0 | TrAcc: 0.4502, TrLoss:  1.80179, VaAcc: 0.3581, VaLoss:  2.60847
 80,  0 | TrAcc: 0.4506, TrLoss:  1.80202, VaAcc: 0.3560, VaLoss:  2.59988
 81,  0 | TrAcc: 0.4454, TrLoss:  1.81948, VaAcc: 0.3506, VaLoss:  2.62522
 82,  0 | TrAcc: 0.4494, TrLoss:  1.80590, VaAcc: 0.3489, VaLoss:  2.61987
 83,  0 | TrAcc: 0.4496, TrLoss:  1.80384, VaAcc: 0.3568, VaLoss:  2.59775
 84,  0 | TrAcc: 0.4545, TrLoss:  1.78698, VaAcc: 0.3618, VaLoss:  2.59381
 85,  0 | TrAcc: 0.4468, TrLoss:  1.80967, VaAcc: 0.3594, VaLoss:  2.59637
 86,  0 | TrAcc: 0.4518, TrLoss:  1.80689, VaAcc: 0.3450, VaLoss:  2.61801
 87,  0 | TrAcc: 0.4523, TrLoss:  1.81030, VaAcc: 0.3445, VaLoss:  2.61082
 88,  0 | TrAcc: 0.4490, TrLoss:  1.80023, VaAcc: 0.3385, VaLoss:  2.61564
 89,  0 | TrAcc: 0.4593, TrLoss:  1.77380, VaAcc: 0.3478, VaLoss:  2.63034
 90,  0 | TrAcc: 0.4491, TrLoss:  1.78756, VaAcc: 0.3461, VaLoss:  2.61391
 91,  0 | TrAcc: 0.4483, TrLoss:  1.81047, VaAcc: 0.3404, VaLoss:  2.60888
 92,  0 | TrAcc: 0.4560, TrLoss:  1.79835, VaAcc: 0.3512, VaLoss:  2.59925
 93,  0 | TrAcc: 0.4528, TrLoss:  1.78840, VaAcc: 0.3506, VaLoss:  2.60904
 94,  0 | TrAcc: 0.4514, TrLoss:  1.80146, VaAcc: 0.3540, VaLoss:  2.59663
 95,  0 | TrAcc: 0.4621, TrLoss:  1.78021, VaAcc: 0.3525, VaLoss:  2.60274
 96,  0 | TrAcc: 0.4632, TrLoss:  1.77710, VaAcc: 0.3555, VaLoss:  2.59647
 97,  0 | TrAcc: 0.4574, TrLoss:  1.77897, VaAcc: 0.3534, VaLoss:  2.58899
 98,  0 | TrAcc: 0.4584, TrLoss:  1.78116, VaAcc: 0.3484, VaLoss:  2.60352
 99,  0 | TrAcc: 0.4485, TrLoss:  1.80222, VaAcc: 0.3471, VaLoss:  2.60848
----------------------------
Final Tr Acc   :   0.45365 +- 0.00831
Final Va Acc   :   0.35425 +- 0.00855
Final Tr Loss  :   1.78607 +- 0.02615
Final Va Loss  :   2.59802 +- 0.01743

TrAcc
Run:  0 | 45.80% in epoch   96
Run:  1 | 46.63% in epoch   86
Run:  2 | 46.32% in epoch   96

VaAcc
Run:  0 | 37.71% in epoch   90
Run:  1 | 36.59% in epoch   58
Run:  2 | 37.13% in epoch   66

TeAcc
Run:  0 | 35.35% in epoch   90
Run:  1 | 34.24% in epoch   58
Run:  2 | 34.78% in epoch   66
(3, 100)
